"","Activated_B_cell","Activated_CD4_T_cell","Activated_CD8_T_cell","Central_memory_CD4_T_cell","Central_memory_CD8_T_cell","Effector_memory_CD4_T_cell","Effector_memory_CD8_T_cell","Regulatory_T_cell","T_follicular_helper_cell","Type_1_T_helper_cell","Type_2_T_helper_cell","Type_17_T_helper_cell","Activated_dendritic_cell","Immature_dendritic_cell","Plasmacytoid_dendritic_cell","Macrophage","M1_Macrophage","M2_Macrophage","Monocyte","Natural_killer_cell","Neutrophil","Mast_cell","Eosinophil","MDSC","Natural_killer_T_cell"
"GSM362958",3.8886,3.6571,3.92425,4.20575,4.208,4.439,4.2455,3.55816666666667,4.21525,3.50666666666667,3.38895833333333,4.132,3.96816666666667,3.88566666666667,4.88266666666667,5.24452777777778,3.7818,6.74733333333333,6.625,3.59222916666667,4.236375,3.76126666666667,4.23111111111111,5.719125,4.09241666666667
"GSM362959",4.06075,3.985,4.2025,4.74925,4.6685,5.42666666666667,4.97925,3.6475,4.400875,3.62266666666667,3.52329166666667,4.39433333333333,4.21933333333333,4.25633333333333,4.9655,4.6845,3.7168,5.263,6.706,3.947625,4.08075,3.93355,3.90266666666667,4.803375,5.13283333333333
"GSM362960",4.05605,4.064,4.0475,4.6495,4.5865,4.84533333333333,4.524,3.7255,4.709625,3.71766666666667,3.54379166666667,4.32533333333333,4.28916666666667,4.15666666666667,4.68633333333333,4.70786111111111,3.7634,5.99533333333333,6.629,4.2099375,4.1135,3.78455,3.92977777777778,5.26775,4.98691666666667
"GSM362961",4.15965,4.1599,5.3335,4.950875,5.447,5.26916666666667,5.47175,3.89583333333333,4.459,3.924,3.53833333333333,4.77216666666667,4.14141666666667,4.55166666666667,4.78466666666667,5.1645,3.8725,6.78325,8.0635,4.25964583333333,4.377,4.01028333333333,4.18855555555556,6.312125,4.92008333333333
"GSM362962",4.23245,3.9956,4.46475,5.106375,4.99725,5.33166666666667,4.919375,3.61566666666667,4.5025,3.724,3.62120833333333,4.47866666666667,4.0165,4.15666666666667,4.54416666666667,5.60752777777778,3.8721,6.91133333333333,8.0875,4.02214583333333,4.235875,3.95511666666667,4.23811111111111,5.8655,4.83508333333333
"GSM362963",4.41035,4.0275,4.45725,5.012375,4.96375,5.47916666666667,5.17925,3.77466666666667,4.636,3.626,3.525875,4.81016666666667,4.1455,4.314,4.6125,5.47738888888889,3.863,6.92841666666667,8.2725,4.1388125,4.273875,3.82866666666667,4.02733333333333,5.942625,4.75408333333333
"GSM362964",4.27775,3.9419,4.402,4.86225,5.0915,5.53883333333333,5.409375,3.82083333333333,4.358,3.47266666666667,3.50370833333333,4.328,4.22266666666667,4.348,4.784,5.29169444444444,3.7007,6.64983333333333,7.4855,4.22522916666667,4.06925,3.87798333333333,4.13744444444444,5.596625,5.23408333333333
"GSM362965",4.1165,3.8569,4.25725,4.8615,4.8365,4.852,4.7175,3.51916666666667,4.45575,3.617,3.53625,4.14666666666667,4.28791666666667,4.54233333333333,4.8015,6.09086111111111,3.821,7.24258333333333,7.929,4.02122916666667,4.05875,4.0192,3.91122222222222,5.911375,4.52808333333333
"GSM362966",3.9731,3.7456,4.14575,4.30575,4.32775,4.21166666666667,4.2,3.64716666666667,4.202,3.51566666666667,3.38425,4.317,3.95758333333333,4.024,4.5595,4.44044444444444,3.619,5.82783333333333,7.649,3.95472916666667,4.037375,3.78963333333333,3.86288888888889,5.393125,4.20508333333333
"GSM362967",4.0471,4.3104,4.861,5.179625,5.3205,5.71533333333333,5.593875,3.92516666666667,4.680125,3.79233333333333,3.62520833333333,4.683,4.48566666666667,4.258,4.53933333333333,5.76533333333333,3.9495,7.00925,8.347,4.2355,4.6485,4.03095,4.17722222222222,6.069875,4.86866666666667
"GSM362968",4.61045,4.0606,4.45275,5.942,5.97225,5.58983333333333,5.354125,3.58633333333333,4.713375,3.62033333333333,3.59425,4.46033333333333,4.44,4.78033333333333,4.6205,6.30152777777778,3.8054,7.37608333333333,9.0215,4.258375,4.260875,4.41143333333333,4.05088888888889,5.774,5.3685
"GSM362969",4.3651,4.0279,4.49725,4.92525,4.8475,5.50283333333333,5.252125,3.75533333333333,4.32225,3.77266666666667,3.75979166666667,4.48016666666667,4.33783333333333,4.61866666666667,4.704,6.17038888888889,3.8385,7.23866666666667,8.7355,4.32664583333333,4.51025,4.04455,4.29144444444444,5.889125,4.81741666666667
"GSM362970",4.0155,3.7999,4.099,4.531,4.603,4.98283333333333,4.771375,3.644,4.122,3.72233333333333,3.36054166666667,4.36966666666667,4.05666666666667,4.21166666666667,4.94533333333333,5.08211111111111,3.6692,6.51633333333333,7.376,3.857875,4.029,3.7888,3.76055555555556,5.605375,4.66083333333333
"GSM362971",4.4411,3.8716,4.819,5.316875,5.452,5.71216666666667,5.6355,3.51416666666667,4.203,3.58666666666667,3.56825,4.22866666666667,4.35225,4.35433333333333,4.98783333333333,5.48563888888889,3.6522,6.83791666666667,8.3235,4.20945833333333,4.27075,4.52805,3.96988888888889,5.662375,5.13883333333333
"GSM362972",4.16005,3.8946,4.73475,4.726375,4.75525,5.06266666666667,4.904875,3.7065,4.643625,3.933,3.57295833333333,4.3155,4.07891666666667,4.236,4.88716666666667,4.61930555555556,3.6533,5.82216666666667,7.4155,4.00691666666667,3.9035,3.70553333333333,3.93833333333333,5.261,4.73966666666667
"GSM362973",4.4153,4.0505,4.39775,4.930125,4.70775,5.26683333333333,4.74475,3.776,4.432,3.79133333333333,3.72216666666667,4.79966666666667,4.21908333333333,4.18233333333333,4.517,5.40677777777778,3.7737,6.95833333333333,8.1545,3.89885416666667,4.208,3.76928333333333,4.07244444444444,5.95175,4.08391666666667
"GSM362974",4.4863,3.8966,5.6035,5.477875,5.75775,5.8235,5.78625,3.5325,4.434125,3.582,3.6195,4.34183333333333,4.40016666666667,4.55233333333333,4.5175,4.93580555555556,3.6964,6.42641666666667,7.328,4.0718125,4.238625,3.7918,3.94011111111111,5.58925,5.14975
"GSM362975",4.2742,4.0915,4.73775,5.055625,5.07125,5.65533333333333,5.331625,3.80516666666667,4.63725,3.67,3.80404166666667,4.638,4.23158333333333,4.14566666666667,5.1445,5.55852777777778,3.9396,7.06458333333333,8.1645,4.20129166666667,4.534125,4.07613333333333,4.69777777777778,5.85475,5.0935
"GSM362976",3.96265,3.8051,4.17625,4.678875,4.64125,5.02766666666667,4.825375,3.52066666666667,4.34525,3.60733333333333,3.51745833333333,4.48783333333333,3.82916666666667,4.132,4.77916666666667,5.86622222222222,3.6126,7.24666666666667,8.586,4.18783333333333,4.079625,3.89456666666667,4.24455555555556,5.99225,4.90333333333333
"GSM362977",4.2567,3.79,4.2405,4.7935,4.74075,4.7085,4.568875,3.846,4.04625,3.58933333333333,3.573875,4.40983333333333,4.03991666666667,4.26866666666667,4.39633333333333,4.76411111111111,3.6456,6.33858333333333,6.976,4.08579166666667,4.25025,3.89615,4.27433333333333,5.782125,4.39883333333333
"GSM362978",4.11495,3.7617,4.0895,4.310375,4.282,4.47866666666667,4.374875,3.52333333333333,4.25775,3.63433333333333,3.432875,4.44333333333333,3.86325,3.75733333333333,4.98666666666667,6.14708333333333,3.7022,7.47975,8.1595,3.92783333333333,3.976125,3.65305,4.16922222222222,5.81425,4.403
"GSM362979",4.1679,4.0139,4.88875,5.004375,5.15875,6.14416666666667,5.94,3.63616666666667,4.364125,3.70966666666667,3.45954166666667,4.4375,3.97458333333333,4.52266666666667,4.47716666666667,6.55227777777778,3.6254,7.84358333333333,8.603,4.62064583333333,4.21375,3.81086666666667,4.09088888888889,5.95075,5.43275
"GSM362980",4.27735,4.0018,4.79225,4.910375,4.944,5.294,5.004125,3.61716666666667,4.5655,3.867,3.71341666666667,4.775,4.39675,4.373,4.88533333333333,5.25058333333333,3.8338,6.7785,8.066,4.03872916666667,4.3185,4.154,4.39822222222222,6.085,4.62375
"GSM362981",4.2308,3.927,4.80075,4.98675,5.24975,5.73133333333333,5.814,3.75283333333333,4.325625,3.67766666666667,3.66379166666667,4.505,4.287,4.457,5.0155,5.40266666666667,3.757,6.793,8.245,4.50510416666667,4.092,4.11303333333333,4.12377777777778,5.852625,5.20391666666667
"GSM362982",3.82125,3.7426,4.0335,4.3275,4.2735,4.20033333333333,4.1195,3.57466666666667,4.4425,3.49766666666667,3.27116666666667,4.24883333333333,4.10966666666667,3.98233333333333,4.53066666666667,4.59913888888889,3.6578,6.23816666666667,6.5775,3.812625,4.05425,3.95781666666667,4.08288888888889,5.692125,4.37883333333333
"GSM362983",4.50315,3.7089,3.8605,4.3365,4.2425,4.13333333333333,3.909,3.49583333333333,4.34325,3.561,3.31225,4.11966666666667,4.174,3.854,4.52616666666667,3.84294444444444,3.5759,5.74058333333333,5.283,3.54022916666667,4.06275,3.74588333333333,3.72455555555556,5.6005,3.73741666666667
"GSM362984",4.1499,3.9372,5.6065,5.196,5.61675,6.27216666666667,6.469875,3.67233333333333,4.732125,3.825,3.38679166666667,4.491,4.36475,4.066,4.9775,4.91741666666667,3.7517,6.124,7.2275,4.36722916666667,4.127625,3.9018,3.89033333333333,5.342,4.85875
"GSM362985",4.0331,4.0488,4.43725,5.048625,4.84225,5.24083333333333,4.8155,3.5015,4.65875,3.63533333333333,3.36879166666667,4.5595,4.14191666666667,4.37666666666667,4.72733333333333,5.67405555555556,3.7561,7.27866666666667,7.973,4.1171875,4.30125,4.07335,4.07855555555556,5.997875,4.71891666666667
"GSM362986",4.24335,4.0222,5.8165,5.6915,6.09925,5.55883333333333,5.982375,3.4915,4.6725,3.833,3.345375,4.00616666666667,4.80866666666667,4.27166666666667,4.65333333333333,5.25786111111111,3.5563,6.62983333333333,7.0065,4.45316666666667,4.11775,3.82745,3.68844444444444,5.605125,5.24366666666667
"GSM362987",4.0148,3.9039,4.05425,4.496375,4.3465,4.58183333333333,4.3115,3.65966666666667,4.380125,3.584,3.38508333333333,4.2185,4.11933333333333,4.18633333333333,4.91916666666667,5.50627777777778,3.7359,6.21983333333333,6.892,4.18039583333333,4.111,3.80291666666667,3.92055555555556,5.31575,4.61375
"GSM362988",3.8747,3.6355,4.1515,4.562125,4.516,4.2165,4.162,3.503,4.140875,3.49166666666667,3.322,4.41733333333333,4.01633333333333,3.949,4.378,3.9385,3.5292,5.85075,6.8445,3.92175,4.097875,3.91991666666667,3.91811111111111,5.48325,4.493
"GSM362989",4.0749,4.1323,4.5295,5.016375,4.89475,5.0735,4.8405,3.68483333333333,4.310875,3.56133333333333,3.34545833333333,4.37316666666667,4.01858333333333,4.33366666666667,4.5055,5.33591666666667,3.7023,7.07025,7.862,4.24927083333333,4.075875,3.91203333333333,3.91533333333333,5.899375,4.76158333333333
"GSM362990",4.02195,3.9562,4.48,4.7365,4.85625,5.04583333333333,5.007125,3.68766666666667,4.447625,3.57533333333333,3.54570833333333,4.648,4.16241666666667,4.429,4.77716666666667,5.32680555555556,3.7375,7.08516666666667,8.1365,4.1326875,4.044875,3.75446666666667,4.489,6.169875,4.65891666666667
"GSM362991",3.9953,3.9463,5.00225,5.683125,5.81725,5.85416666666667,5.86225,3.45466666666667,4.37925,3.55566666666667,3.32041666666667,4.13916666666667,4.44783333333333,4.12366666666667,4.92633333333333,6.54622222222222,3.7436,7.72516666666667,8.7655,4.72422916666667,4.71425,4.30251666666667,3.94155555555556,5.931375,5.55475
"GSM362992",4.0159,3.745,4.09525,4.3645,4.3305,4.618,4.59,3.545,4.128375,3.55666666666667,3.295125,4.092,3.97883333333333,3.895,4.4065,4.13569444444444,3.7184,6.05433333333333,6.155,4.1576875,3.960125,3.8552,3.76966666666667,5.677125,4.50191666666667
"GSM362993",3.86835,3.6384,3.85,4.3075,4.31425,4.2385,4.169125,3.43166666666667,4.3585,3.35866666666667,3.27270833333333,4.12833333333333,3.91683333333333,3.88966666666667,4.706,4.37955555555556,3.5107,6.30541666666667,6.751,3.7356875,3.820375,3.84003333333333,3.78744444444444,5.7295,4.27291666666667
"GSM362994",4.07525,3.6597,3.91125,4.475875,4.45825,4.16683333333333,4.16575,3.56233333333333,4.47625,3.55733333333333,3.35125,4.31633333333333,4.02475,4.08433333333333,4.57966666666667,4.47616666666667,3.6807,6.29925,6.1455,3.80129166666667,4.10275,3.9448,3.97288888888889,5.60275,3.79883333333333
"GSM362995",4.20645,3.9128,4.69275,5.002625,5.12125,5.50033333333333,5.381875,3.6815,4.209625,3.485,3.446875,4.24816666666667,4.19166666666667,4.42033333333333,4.68433333333333,5.80858333333333,3.674,7.35375,8.3865,4.36541666666667,4.143375,4.1243,3.96333333333333,6.02125,5.019
"GSM362996",3.95665,3.9441,4.43425,4.712625,4.622,5.01916666666667,4.79775,3.5605,4.329875,3.584,3.41491666666667,4.39983333333333,4.0195,4.27033333333333,4.49366666666667,6.17936111111111,3.7081,7.73683333333333,8.2045,4.277,4.244375,3.85738333333333,3.78822222222222,5.98425,4.853
"GSM362997",4.0522,4.2098,4.699,4.9555,4.97375,5.50466666666667,5.298,3.70016666666667,4.473125,3.76633333333333,3.42220833333333,4.5385,4.05158333333333,4.408,4.3395,5.59825,3.6572,7.323,7.7435,4.45116666666667,4.21275,4.05868333333333,3.96333333333333,5.82125,5.15333333333333
"GSM362998",4.62025,4.2497,4.176,5.039875,4.911,5.33183333333333,4.99075,3.83116666666667,4.57675,3.79866666666667,3.66695833333333,4.14566666666667,4.62958333333333,4.84033333333333,4.06683333333333,5.73516666666667,4.3302,7.19325,7.3195,4.36816666666667,4.310625,4.21821666666667,4.46922222222222,6.29725,4.59
"GSM362999",4.16305,4.2875,5.017,4.788125,4.619,5.25283333333333,4.94825,3.92,4.57225,4.19166666666667,3.64045833333333,4.14266666666667,4.57816666666667,4.234,4.60733333333333,6.71880555555556,4.2561,7.91966666666667,6.565,4.46420833333333,3.874875,4.27306666666667,4.40633333333333,6.302,4.5895
"GSM363000",3.73955,3.9632,4.3855,4.8525,4.6585,5.1155,4.864375,3.39183333333333,4.609625,3.61433333333333,3.38658333333333,4.462,3.86133333333333,4.21566666666667,4.90166666666667,6.92813888888889,4.003,8.22116666666667,8.598,4.40197916666667,4.7075,3.80123333333333,4.01244444444444,6.44925,4.58341666666667
"GSM363001",3.98385,3.9125,4.21775,4.940625,4.77675,5.1195,4.855,3.5605,4.28725,3.66366666666667,3.65320833333333,4.5785,3.8725,4.11666666666667,4.46333333333333,5.48563888888889,3.5703,7.09016666666667,7.749,4.02285416666667,4.057125,3.881,3.97844444444444,6.044125,4.17591666666667
"GSM363002",3.81285,3.9281,4.8535,5.5085,5.61775,5.40666666666667,5.2895,3.46683333333333,4.39325,3.54766666666667,3.493625,4.1855,4.55491666666667,4.361,4.68566666666667,6.74036111111111,4.574,7.93108333333333,9.017,4.40216666666667,4.38175,3.94401666666667,3.74322222222222,5.747125,5.18466666666667
"GSM363003",3.85835,3.867,4.367,4.822,4.875,5.091,4.95025,3.52866666666667,4.47675,3.74233333333333,3.74579166666667,4.29616666666667,3.96516666666667,4.17433333333333,4.48116666666667,5.4855,3.6254,7.11675,7.37,3.94852083333333,3.844375,3.7722,3.92633333333333,5.82725,4.34725
"GSM363004",3.8349,3.955,4.6475,5.091375,5.04875,5.4225,5.162,3.5765,4.381625,3.81666666666667,3.52958333333333,4.50966666666667,4.29366666666667,4.40533333333333,4.76016666666667,6.63191666666667,3.9586,7.97,8.6125,4.3995,4.264375,3.98265,4.02522222222222,5.9125,4.976
"GSM363005",3.97845,4.1105,4.366,5.06175,4.7655,5.4095,4.968375,3.68133333333333,4.392125,3.84933333333333,3.60733333333333,4.52333333333333,4.12208333333333,4.07066666666667,4.5195,6.34911111111111,3.8104,7.72483333333333,8.2275,4.12927083333333,4.258,3.94941666666667,3.93411111111111,5.79375,4.59358333333333
"GSM363006",3.78355,4.0631,4.009,4.86575,4.48025,5.30366666666667,4.6995,3.60816666666667,4.3405,3.53766666666667,3.44341666666667,4.434,4.04691666666667,3.886,4.46633333333333,5.56497222222222,3.6364,7.16566666666667,7.8555,4.10202083333333,3.964,3.68355,3.90233333333333,5.825625,4.39691666666667
"GSM363007",3.94665,3.7931,4.479,5.1515,5.09725,5.33983333333333,5.093375,3.4505,4.26925,3.53533333333333,3.39891666666667,4.35733333333333,3.98708333333333,4.15166666666667,4.59216666666667,5.63180555555556,3.4432,7.08816666666667,8.1255,4.10183333333333,3.949875,4.03656666666667,4.04255555555556,5.707875,4.81933333333333
"GSM363008",3.8346,3.9479,4.57125,5.429375,5.68475,5.65033333333333,5.575875,3.4815,4.612125,3.74666666666667,3.681375,4.048,4.5995,4.00033333333333,4.84083333333333,5.59741666666667,4.3417,6.55575,7.3955,4.1829375,4.025,3.98213333333333,3.78244444444444,5.309875,4.95758333333333
"GSM363009",3.7323,3.7037,4.30825,4.568875,4.71525,4.64333333333333,4.673375,3.517,4.05075,3.926,3.38920833333333,4.12883333333333,3.88783333333333,3.988,4.92183333333333,5.30594444444444,3.5539,6.27808333333333,6.3155,3.82729166666667,3.65575,3.7149,3.57555555555556,5.38025,4.96416666666667
"GSM363010",3.80905,3.9317,4.392,4.83275,4.922,4.97866666666667,4.838,3.82033333333333,4.219875,3.87733333333333,3.63979166666667,4.1365,3.9495,5.02533333333333,4.80416666666667,5.40152777777778,3.7523,6.49733333333333,6.9395,4.014125,3.969375,4.0195,3.89455555555556,5.818,4.4725
"GSM363011",3.6273,3.635,3.94125,4.43025,4.51075,4.30916666666667,4.165375,3.36066666666667,4.02925,3.487,3.32466666666667,3.869,3.8475,3.79866666666667,4.6325,4.90252777777778,3.603,5.26258333333333,6.4015,3.58902083333333,4.259125,3.54998333333333,3.55588888888889,4.47375,4.08491666666667
"GSM363012",3.91015,3.8396,4.41275,4.388875,4.507,4.7035,4.7435,3.60566666666667,4.44975,3.827,3.54504166666667,4.29916666666667,3.96475,3.96733333333333,4.70766666666667,4.93283333333333,3.5745,6.716,7.521,3.951,4.112875,4.0194,3.89511111111111,6.103375,4.22133333333333
"GSM363013",4.16795,3.8609,4.4075,5.772,5.905,5.57583333333333,5.543875,3.48066666666667,4.263125,3.53,3.39758333333333,4.041,4.60625,4.489,4.8345,5.31238888888889,3.5507,6.43491666666667,6.3595,4.12304166666667,4.260875,3.94655,3.69444444444444,5.51375,5.22883333333333
"GSM363014",3.73645,3.55,4.08275,4.450125,4.61025,4.5585,4.67725,3.4185,3.9765,3.49333333333333,3.284125,4.063,3.81683333333333,3.83433333333333,4.595,4.68275,3.5592,6.35975,7.56,4.05958333333333,3.917375,3.56173333333333,4.04922222222222,5.62375,4.63633333333333
"GSM363015",3.84855,3.5762,3.748,4.740375,4.66925,4.44983333333333,4.18625,3.4065,4.254125,3.424,3.25645833333333,4.7075,4.06883333333333,4.61833333333333,5.06166666666667,5.01822222222222,3.5312,5.42191666666667,7.232,3.72425,3.74575,3.67606666666667,3.798,4.439375,4.45266666666667
"GSM363016",3.99545,3.8069,4.0535,4.2995,4.229,4.52783333333333,4.552375,3.5895,4.6045,3.80933333333333,3.50925,4.33833333333333,3.80833333333333,3.98366666666667,5.27366666666667,5.31313888888889,3.5749,6.59316666666667,7.8065,4.20910416666667,4.16,6.01305,3.86777777777778,5.608875,4.55725
"GSM363017",3.74835,3.7199,3.852,4.930375,4.83575,4.45166666666667,4.171625,3.49583333333333,4.4545,3.53366666666667,3.36079166666667,3.91583333333333,4.04591666666667,3.86,5.44216666666667,6.42291666666667,3.944,7.46,7.4745,3.731,4.385125,3.69921666666667,3.72244444444444,6.058875,4.222
"GSM363018",3.8626,3.9038,4.651,4.812375,5.083,5.6775,5.72125,3.552,4.362125,3.74,3.49495833333333,4.26,4.14183333333333,4.06233333333333,4.69083333333333,5.65686111111111,3.926,7.04033333333333,8.0575,4.06308333333333,4.375625,3.81428333333333,3.84411111111111,5.845125,4.507
"GSM363019",3.92395,4.3398,4.21775,4.931375,4.769,5.06516666666667,4.75825,4.21633333333333,4.43325,3.98733333333333,3.55108333333333,4.38466666666667,4.00033333333333,4.259,5.0755,5.91411111111111,4.1093,7.48133333333333,7.5755,4.25258333333333,4.16725,4.07676666666667,3.98411111111111,5.97675,4.603
"GSM363020",3.78115,4.1428,4.30425,5.032625,4.661,5.29883333333333,4.8065,3.53583333333333,4.208125,3.715,3.56408333333333,4.46716666666667,3.83891666666667,4.11933333333333,4.59066666666667,5.93447222222222,3.6547,7.57191666666667,7.512,4.39689583333333,3.964875,3.77731666666667,3.82,5.814625,4.56408333333333
"GSM363021",4.0316,4.1306,4.80075,4.941125,4.965,5.15666666666667,4.970625,3.67466666666667,4.3115,4.042,3.59466666666667,4.57583333333333,3.98066666666667,4.35333333333333,4.4985,4.90716666666667,3.7279,6.553,7.4085,4.146875,4.088875,4.08845,3.91877777777778,6.018125,4.5685
"GSM363022",4.1007,3.9541,4.23125,4.927375,4.8235,5.46516666666667,5.058,3.39316666666667,4.2605,3.56533333333333,3.49779166666667,4.61166666666667,3.87225,4.44666666666667,4.55316666666667,6.44663888888889,3.6035,7.79216666666667,7.964,4.07204166666667,4.388125,4.04646666666667,3.86577777777778,5.947,4.4535
"GSM363023",4.0097,4.1416,4.3175,4.81575,4.82225,5.26183333333333,4.964875,3.6695,4.567,3.71966666666667,3.59670833333333,4.41166666666667,3.94166666666667,4.01366666666667,4.5455,4.74922222222222,3.6488,6.22541666666667,7.103,3.89397916666667,4.014625,3.73865,4.183,5.775,4.28375
"GSM363024",4.03875,3.7595,4.7665,5.14825,5.55925,5.98033333333333,6.28725,3.507,4.10625,3.445,3.63191666666667,4.37516666666667,3.7745,4.25133333333333,4.54483333333333,6.11522222222222,3.521,7.47591666666667,8.2135,4.6834375,4.223,3.91643333333333,3.82388888888889,5.8005,5.36691666666667
"GSM363025",3.7882,4.0318,4.22725,4.705625,4.6415,5.43466666666667,5.118875,3.67783333333333,4.221625,4.03633333333333,3.56791666666667,4.30733333333333,3.86491666666667,4.38466666666667,4.75666666666667,5.71519444444444,3.6978,7.26558333333333,7.68,4.30697916666667,3.981875,3.96295,3.97955555555556,5.942625,4.87408333333333
"GSM363026",4.20215,4.0679,4.505,4.8985,4.79375,5.59433333333333,5.30225,3.651,4.561875,3.65433333333333,3.57083333333333,4.62066666666667,4.05983333333333,4.54033333333333,4.6445,6.63125,3.7296,7.974,8.6555,4.34854166666667,4.461375,3.82875,4.12622222222222,5.756375,4.7345
"GSM363027",4.31245,3.9246,4.82825,5.561625,5.51775,5.61033333333333,5.522875,3.40183333333333,4.536,3.70966666666667,3.40779166666667,4.4375,4.03483333333333,3.81333333333333,4.683,6.82291666666667,3.713,7.90725,8.4555,4.53322916666667,4.601875,3.74223333333333,3.98211111111111,5.993125,4.93141666666667
"GSM363028",4.00325,3.8485,4.74975,5.642125,5.9145,5.887,5.934375,3.42966666666667,4.2505,3.68466666666667,3.41820833333333,4.06183333333333,4.23458333333333,4.63666666666667,4.44183333333333,5.59536111111111,3.5307,7.02058333333333,8.105,4.29545833333333,4.133,3.9548,3.717,5.76225,5.11716666666667
"GSM363029",4.45725,4.1247,4.72775,5.1735,5.44075,6.11883333333333,6.026625,3.6855,4.487375,3.626,3.45070833333333,3.78516666666667,4.685,4.99933333333333,4.8645,6.48497222222222,3.6135,7.64391666666667,7.564,4.25083333333333,4.059125,4.68508333333333,3.72188888888889,5.985125,5.45233333333333
"GSM363030",3.59445,3.5462,4.16125,4.13475,4.35825,4.04633333333333,4.316,3.48583333333333,4.202125,3.56,3.35129166666667,4.02633333333333,4.06141666666667,3.88566666666667,4.5275,4.07947222222222,3.4358,5.38866666666667,5.393,3.76229166666667,3.865125,3.6318,3.60744444444444,5.040375,5.00316666666667
"GSM363031",3.6739,3.8369,4.25075,4.523125,4.66075,4.4595,4.539,3.58766666666667,4.419625,3.90366666666667,3.468125,4.01733333333333,3.89916666666667,3.959,4.425,6.20747222222222,3.5646,7.75466666666667,7.1985,3.8981875,3.856125,4.02198333333333,3.95777777777778,6.041875,4.31358333333333
"GSM363032",3.81695,3.9968,5.2215,4.867375,5.402,5.566,6.176875,3.69966666666667,4.483,3.775,3.42795833333333,3.97266666666667,4.46458333333333,4.21166666666667,4.94166666666667,6.23094444444444,3.755,7.37808333333333,6.6625,4.39702083333333,4.002875,3.64908333333333,3.61933333333333,5.6125,4.87058333333333
"GSM363033",4.09515,3.81,5.44075,4.944625,5.43675,5.39616666666667,5.83275,3.64516666666667,4.285375,4.171,3.42416666666667,3.69716666666667,4.36008333333333,4.78066666666667,4.98,5.21413888888889,3.6474,6.64666666666667,6.237,4.005125,4.6525,4.9275,3.71988888888889,5.719375,5.0715
"GSM363034",3.945,3.7113,3.81525,4.49275,4.48275,4.21633333333333,4.0795,3.7085,3.992375,3.77933333333333,3.611375,4.78366666666667,3.847,4.15366666666667,4.66133333333333,5.31136111111111,3.6001,6.83008333333333,6.771,3.80322916666667,3.8185,3.65853333333333,3.68755555555556,5.4545,4.76341666666667
"GSM363035",4.2047,3.9433,4.23275,4.633125,4.674,4.948,4.863875,3.70133333333333,4.59975,3.8,3.57175,4.463,3.73416666666667,4.21366666666667,4.7935,5.19475,3.6112,6.93925,8.052,4.15695833333333,4.14375,3.80846666666667,3.87888888888889,5.908375,4.91983333333333
"GSM363036",4.03,3.6559,3.709,4.184375,4.20275,4.05066666666667,4.005125,3.48216666666667,4.245,3.62733333333333,3.50866666666667,4.1235,3.78166666666667,3.56466666666667,4.6455,4.52330555555556,3.5391,6.13066666666667,6.602,3.51689583333333,3.925625,3.68448333333333,3.67888888888889,5.5095,3.53008333333333
"GSM363037",3.7601,3.624,3.6915,4.162375,4.14725,3.921,3.855875,3.50866666666667,4.288875,3.58,3.37008333333333,3.97283333333333,4.01791666666667,3.68,4.38166666666667,5.24116666666667,3.6923,7.00875,6.183,3.69977083333333,4.341625,3.58846666666667,3.56233333333333,6.020625,4.09391666666667
"GSM363038",3.66825,3.6378,3.83,4.171375,4.07575,4.06533333333333,3.957375,3.51966666666667,4.107,3.504,3.31975,4.02216666666667,3.77741666666667,3.843,5.0855,4.27080555555556,3.4916,6.09066666666667,5.9875,3.820625,3.93725,3.68088333333333,3.75255555555556,5.835,4.2585
"GSM363039",3.58905,3.6025,3.95125,4.129875,4.1865,4.01266666666667,4.090875,3.48716666666667,4.755625,3.83433333333333,3.378625,4.19866666666667,3.55,3.81566666666667,4.689,4.90044444444444,3.4226,6.66708333333333,6.5975,3.81108333333333,3.931625,3.70178333333333,3.67044444444444,5.749125,4.00533333333333
"GSM363040",3.99725,4.2593,5.09125,5.18925,5.28575,5.24866666666667,5.28025,4.09916666666667,4.286125,4.48666666666667,3.9095,4.41283333333333,4.22925,4.14766666666667,4.65066666666667,6.24708333333333,3.8033,7.5025,7.84,4.51235416666667,4.457375,4.08143333333333,4.63833333333333,6.158375,5.00758333333333
"GSM363041",3.621,3.6515,4.19975,4.965375,5.0535,4.6075,4.61075,3.32483333333333,4.208875,3.71333333333333,3.32295833333333,3.66033333333333,4.2725,4.125,4.90633333333333,5.45988888888889,4.8404,6.69091666666667,7.344,3.96870833333333,4.241,4.5182,3.60288888888889,5.294125,4.46183333333333
"GSM363042",4.2585,3.9362,4.95125,5.348125,5.6555,5.66433333333333,5.829125,3.6945,4.291625,4.471,3.60220833333333,4.0155,4.19958333333333,3.92833333333333,4.39733333333333,6.48108333333333,3.7045,7.707,8.555,4.225875,4.44675,4.12516666666667,3.96966666666667,5.777375,4.5965
"GSM363043",3.96415,3.9525,4.543,5.392,5.49325,6.1955,6.047125,3.42933333333333,4.26325,3.67733333333333,3.501,4.1755,4.38841666666667,4.93666666666667,4.70033333333333,6.72108333333333,3.6963,7.826,8.5355,4.39141666666667,4.377375,4.39696666666667,3.76111111111111,5.7485,5.21966666666667
